price,rooms,baths,square_feet,address
"$295,000",4 beds,4 beds,"2,148","921 N Hulbert Ave, Fresno, CA 93728"
"$280,000",3 beds,3 beds,"7,618","2555 S Holly Ave, Fresno, CA 93706"
"$325,000",4 beds,4 beds,816,"4916 N Effie St, Fresno, CA 93726"
"$550,000",4 beds,4 beds,"8,102","6798 W Alana Dr, Fresno, CA 93722"
"$624,950",4 beds,4 beds,"1,359","2096 E Lexington Ave, Fresno, CA 93720"
"$550,000",4 beds,4 beds,"7,562","3277 W Melody Dr, Fresno, CA 93711"
"$99,000",3 beds,3 beds,"2,777","2575 S Willow Ave #15, Fresno, CA 93725"
"$210,000",2 beds,2 beds,"5,000","4909 N Winery Cir #107, Fresno, CA 93726"
"$399,500",3 beds,3 beds,"2,158","2997 W Wellington Ln, Fresno, CA 93711"
"$295,000",4 beds,4 beds,"6,629","2705 E Mckenzie Ave, Fresno, CA 93701"
"$269,900",3 beds,3 beds,"2,635","2205 E Weldon Ave, Fresno, CA 93703"
"$510,000",3 beds,3 beds,"4,321","5241 W Bedford, Fresno, CA 93722"
"$334,998",4 beds,4 beds,"1,056","186 N College Ave, Fresno, CA 93701"
"$294,000",3 beds,3 beds,986,"5869 W Hampton Way, Fresno, CA 93723"
"$615,000",— beds,— beds,"1,548","2470 E Lincoln Ave, Fresno, CA 93725"
"$2,500,000",— beds,— beds,"5,641","123 Tbd, Fresno, CA 93722"
"$550,000",— beds,— beds,"1,310","4783 E Austin Way, Fresno, CA 93726"
"$1,200,000",— beds,— beds,"5,623","5242 N Garfield Ave, Fresno, CA 93723"
"$70,000",— beds,— beds,"1,020","1432 N 8th St, Fresno, CA 93703"
"$565,000",— beds,— beds,"7,618","98379 9 1/4 Ave, Hanford, CA 93230"
"$90,000",— beds,— beds,"2,383","4175 E Madison Ave, Fresno, CA 93702"
"$2,999,000",— beds,— beds,"5,998","4637 S Maple Ave, Fresno, CA 93725"
"$74,999",— beds,— beds,"1,675","2391 E Church Ave, Fresno, CA 93706"
"$395,000",— beds,— beds,"4,255","830 E Gettysburg Ave, Fresno, CA 93704"
"$69,950",— beds,— beds,870,"4333 E Clay Ave, Fresno, CA 93703"
$1,— beds,— beds,"9,361","174 E Shaw Ave, Fresno, CA 93710"
"$1,750,000",— beds,— beds,15.16,"259 N Clovis Ave, Fresno, CA 93727"
"$1,800,000",— beds,— beds,2.86,"295 N Clovis Ave, Fresno, CA 93727"
"$45,000",— beds,— beds,0.91,"0 W Florence, Fresno, CA 93706"
"$675,000",— beds,— beds,4.50,"0 W Olive Ave, Fresno, CA 93723"
"$295,000",4 beds,4 beds,"2,148","921 N Hulbert Ave, Fresno, CA 93728"
"$280,000",3 beds,3 beds,"7,618","2555 S Holly Ave, Fresno, CA 93706"
"$325,000",4 beds,4 beds,816,"4916 N Effie St, Fresno, CA 93726"
"$550,000",4 beds,4 beds,"8,102","6798 W Alana Dr, Fresno, CA 93722"
"$624,950",4 beds,4 beds,"1,359","2096 E Lexington Ave, Fresno, CA 93720"
"$550,000",4 beds,4 beds,"7,562","3277 W Melody Dr, Fresno, CA 93711"
"$99,000",3 beds,3 beds,"2,777","2575 S Willow Ave #15, Fresno, CA 93725"
"$210,000",2 beds,2 beds,"5,000","4909 N Winery Cir #107, Fresno, CA 93726"
"$399,500",3 beds,3 beds,"2,158","2997 W Wellington Ln, Fresno, CA 93711"
"$295,000",4 beds,4 beds,"6,629","2705 E Mckenzie Ave, Fresno, CA 93701"
"$269,900",3 beds,3 beds,"2,635","2205 E Weldon Ave, Fresno, CA 93703"
"$510,000",3 beds,3 beds,"4,321","5241 W Bedford, Fresno, CA 93722"
"$334,998",4 beds,4 beds,"1,056","186 N College Ave, Fresno, CA 93701"
"$294,000",3 beds,3 beds,986,"5869 W Hampton Way, Fresno, CA 93723"
"$615,000",— beds,— beds,"1,548","2470 E Lincoln Ave, Fresno, CA 93725"
"$2,500,000",— beds,— beds,"5,641","123 Tbd, Fresno, CA 93722"
"$550,000",— beds,— beds,"1,310","4783 E Austin Way, Fresno, CA 93726"
"$1,200,000",— beds,— beds,"5,623","5242 N Garfield Ave, Fresno, CA 93723"
"$70,000",— beds,— beds,"1,020","1432 N 8th St, Fresno, CA 93703"
"$565,000",— beds,— beds,"7,618","98379 9 1/4 Ave, Hanford, CA 93230"
"$90,000",— beds,— beds,"2,383","4175 E Madison Ave, Fresno, CA 93702"
"$2,999,000",— beds,— beds,"5,998","4637 S Maple Ave, Fresno, CA 93725"
"$74,999",— beds,— beds,"1,675","2391 E Church Ave, Fresno, CA 93706"
"$395,000",— beds,— beds,"4,255","830 E Gettysburg Ave, Fresno, CA 93704"
"$69,950",— beds,— beds,870,"4333 E Clay Ave, Fresno, CA 93703"
$1,— beds,— beds,"9,361","174 E Shaw Ave, Fresno, CA 93710"
"$1,750,000",— beds,— beds,15.16,"259 N Clovis Ave, Fresno, CA 93727"
"$1,800,000",— beds,— beds,2.86,"295 N Clovis Ave, Fresno, CA 93727"
"$45,000",— beds,— beds,0.91,"0 W Florence, Fresno, CA 93706"
"$675,000",— beds,— beds,4.50,"0 W Olive Ave, Fresno, CA 93723"
